,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,SQ,SQ,SQ,SQ,SQ,SQ,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,
2019-08-20,1814.5,1816.8199462890625,1799.8800048828125,1801.3800048828125,1801.3800048828125,1929500,64.23999786376953,65.1050033569336,63.827999114990234,64.37000274658203,64.37000274658203,7008600,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.906089782714844,107537200
2019-08-21,1819.3900146484375,1829.5799560546875,1815.0,1823.5400390625,1823.5400390625,2031800,65.31999969482422,66.13999938964844,64.80999755859375,65.41000366210938,65.41000366210938,5536400,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,52.46867752075195,86141600
2019-08-22,1828.0,1829.4100341796875,1800.0999755859375,1804.6600341796875,1804.6600341796875,2653500,65.91999816894531,65.97000122070312,63.369998931884766,64.68000030517578,64.68000030517578,4694400,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,52.42426300048828,89014800
2019-08-23,1793.030029296875,1804.9000244140625,1745.22998046875,1749.6199951171875,1749.6199951171875,5270800,64.30000305175781,65.05000305175781,61.400001525878906,61.779998779296875,61.779998779296875,9173800,52.35749816894531,53.01250076293945,50.25,50.65999984741211,50.00118637084961,187272000
2019-08-26,1766.9100341796875,1770.0,1743.510009765625,1768.8699951171875,1768.8699951171875,3080000,62.91999816894531,63.52000045776367,62.36000061035156,62.79999923706055,62.79999923706055,5257600,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.951171875,104174400
2019-08-27,1775.72998046875,1779.4000244140625,1746.6800537109375,1761.8299560546875,1761.8299560546875,3019700,63.15999984741211,63.43000030517578,61.119998931884766,61.75,61.75,5207100,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,50.376243591308594,103493200
2019-08-28,1755.0,1767.8599853515625,1744.050048828125,1764.25,1764.25,2419700,61.279998779296875,62.21900177001953,60.599998474121094,62.150001525878906,62.150001525878906,4559600,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,50.714290618896484,63755200
2019-08-29,1783.0,1798.550048828125,1777.25,1786.4000244140625,1786.4000244140625,3015100,63.02000045776367,63.40999984741211,62.29999923706055,62.84000015258789,62.84000015258789,4421800,52.125,52.33000183105469,51.665000915527344,52.252498626708984,51.572975158691406,83962000
2019-08-30,1797.489990234375,1799.739990234375,1764.5699462890625,1776.2900390625,1776.2900390625,3058700,63.150001525878906,63.459999084472656,61.1510009765625,61.84000015258789,61.84000015258789,5828500,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,51.50635528564453,84573600
2019-09-03,1770.0,1800.800048828125,1768.0,1789.8399658203125,1789.8399658203125,3543000,62.43000030517578,63.97999954223633,60.959999084472656,61.130001068115234,61.130001068115234,12051700,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,50.75623321533203,80092000
2019-09-04,1805.0,1807.6300048828125,1796.22998046875,1800.6199951171875,1800.6199951171875,2324100,61.75,62.689998626708984,60.77000045776367,61.16999816894531,61.16999816894531,6637100,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,51.61738967895508,76752400
2019-09-05,1821.949951171875,1842.0,1815.5799560546875,1840.719970703125,1840.719970703125,3310800,61.880001068115234,63.470001220703125,61.66899871826172,63.02000045776367,63.02000045776367,8160400,53.0,53.49250030517578,52.877498626708984,53.31999969482422,52.62659454345703,95654800
2019-09-06,1838.219970703125,1840.6500244140625,1826.4000244140625,1833.510009765625,1833.510009765625,2496900,63.5,63.849998474121094,61.88999938964844,62.0,62.0,4744100,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,52.62165832519531,77449200
2019-09-09,1841.0,1850.0,1824.6099853515625,1831.3499755859375,1831.3499755859375,2999500,62.54999923706055,62.72999954223633,59.06999969482422,61.470001220703125,61.470001220703125,11684400,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,52.84619903564453,109237600
2019-09-10,1822.75,1825.81005859375,1805.3399658203125,1820.550048828125,1820.550048828125,2613900,60.720001220703125,62.099998474121094,59.45000076293945,60.54999923706055,60.54999923706055,9394000,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,53.4704704284668,127111600
2019-09-11,1812.1400146484375,1833.4200439453125,1809.0799560546875,1822.989990234375,1822.989990234375,2432800,60.849998474121094,60.849998474121094,58.90999984741211,59.20000076293945,59.20000076293945,11561400,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,55.170570373535156,177158400
2019-09-12,1837.6300048828125,1853.6600341796875,1834.280029296875,1843.550048828125,1843.550048828125,2823500,59.5,59.86000061035156,57.75,57.790000915527344,57.790000915527344,15301200,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,55.04719543457031,128906800
2019-09-13,1842.010009765625,1846.1199951171875,1835.1700439453125,1839.3399658203125,1839.3399658203125,1971300,57.18000030517578,58.849998474121094,55.90999984741211,58.290000915527344,58.290000915527344,11657500,55.0,55.1974983215332,54.255001068115234,54.6875,53.97630310058594,159053200
2019-09-16,1824.02001953125,1825.68994140625,1800.199951171875,1807.8399658203125,1807.8399658203125,3675500,57.34000015258789,59.630001068115234,57.2400016784668,59.25,59.25,12394000,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,54.26007080078125,84632400
2019-09-17,1807.0799560546875,1823.989990234375,1804.0999755859375,1822.550048828125,1822.550048828125,1982400,60.20000076293945,60.70000076293945,59.150001525878906,59.599998474121094,59.599998474121094,9225100,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,54.45746994018555,73274800
2019-09-18,1817.0400390625,1822.06005859375,1795.5,1817.4599609375,1817.4599609375,2505600,59.9900016784668,60.41999816894531,58.7599983215332,59.75,59.75,8644200,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.96823501586914,101360000
2019-09-19,1821.02001953125,1832.5699462890625,1817.9000244140625,1821.5,1821.5,2031500,59.959999084472656,60.18000030517578,58.40999984741211,59.029998779296875,59.029998779296875,7094000,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,54.52162551879883,88242400
2019-09-20,1821.7099609375,1830.6300048828125,1780.9200439453125,1794.1600341796875,1794.1600341796875,5341900,59.0,59.13999938964844,56.92499923706055,57.849998474121094,57.849998474121094,9204200,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,53.72462463378906,221652400
2019-09-23,1777.0,1792.699951171875,1767.3199462890625,1785.300048828125,1785.300048828125,2922300,57.06999969482422,57.45000076293945,56.38999938964844,56.7599983215332,56.7599983215332,8773800,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.96890640258789,76662000
2019-09-24,1790.6099853515625,1795.7099609375,1735.550048828125,1741.6099853515625,1741.6099853515625,4616000,56.849998474121094,58.75,54.40999984741211,57.5,57.5,19489000,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,53.712284088134766,124763200
2019-09-25,1747.3599853515625,1773.0,1723.0,1768.3299560546875,1768.3299560546875,3493200,57.41999816894531,58.88999938964844,56.229000091552734,58.5099983215332,58.5099983215332,10034000,54.63750076293945,55.375,54.28499984741211,55.25749969482422,54.53889846801758,87613600
2019-09-26,1762.7900390625,1763.3699951171875,1731.5,1739.8399658203125,1739.8399658203125,3536800,60.040000915527344,61.150001525878906,59.83000183105469,60.79999923706055,60.79999923706055,16447900,55.0,55.23500061035156,54.70750045776367,54.97249984741211,54.25760269165039,75334000
2019-09-27,1748.0,1749.1199951171875,1713.8199462890625,1725.449951171875,1725.449951171875,3907200,60.97999954223633,61.650001525878906,59.93000030517578,60.75,60.75,10698900,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.993587493896484,101408000
2019-09-30,1726.989990234375,1737.4599609375,1709.219970703125,1735.9100341796875,1735.9100341796875,2644700,60.959999084472656,62.279998779296875,60.849998474121094,61.95000076293945,61.95000076293945,7317400,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,55.264339447021484,103909600
2019-10-01,1746.0,1755.5999755859375,1728.4100341796875,1735.6500244140625,1735.6500244140625,3084500,62.29999923706055,62.9900016784668,61.04999923706055,61.630001068115234,61.630001068115234,7549200,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,55.417320251464844,139223200
2019-10-02,1727.739990234375,1728.8900146484375,1705.0,1713.22998046875,1713.22998046875,3301100,61.22999954223633,61.22999954223633,58.86000061035156,60.08000183105469,60.08000183105469,8834100,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,54.02812576293945,138449200
2019-10-03,1713.0,1725.0,1685.06005859375,1724.4200439453125,1724.4200439453125,3468200,59.47999954223633,62.439998626708984,59.060001373291016,62.04999923706055,62.04999923706055,8082800,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,54.48707962036133,114426000
2019-10-04,1726.02001953125,1740.5799560546875,1719.22998046875,1739.6500244140625,1739.6500244140625,2471900,62.5099983215332,62.91999816894531,61.439998626708984,62.650001525878906,62.650001525878906,5073400,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,56.01445388793945,138478800
2019-10-07,1731.6300048828125,1747.8299560546875,1723.699951171875,1732.6600341796875,1732.6600341796875,2154700,62.2400016784668,62.849998474121094,61.689998626708984,62.25,62.25,4115000,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,56.02679443359375,122306000
2019-10-08,1722.489990234375,1727.0,1705.0,1705.510009765625,1705.510009765625,2542000,61.849998474121094,62.189998626708984,60.630001068115234,60.79999923706055,60.79999923706055,4664600,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,55.37043762207031,111820000
2019-10-09,1719.6099853515625,1729.949951171875,1714.3599853515625,1721.989990234375,1721.989990234375,2043500,61.43000030517578,62.52000045776367,61.27000045776367,62.220001220703125,62.220001220703125,4088100,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,56.01939010620117,74770400
2019-10-10,1725.239990234375,1738.2900390625,1713.75,1720.260009765625,1720.260009765625,2575200,62.25,62.630001068115234,61.560001373291016,62.029998779296875,62.029998779296875,4440600,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,56.774444580078125,113013600
2019-10-11,1742.9200439453125,1745.449951171875,1729.8599853515625,1731.9200439453125,1731.9200439453125,3255000,62.7599983215332,63.560001373291016,61.470001220703125,61.540000915527344,61.540000915527344,9084300,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,58.2845458984375,166795600
2019-10-14,1728.9100341796875,1741.8900146484375,1722.0,1736.4300537109375,1736.4300537109375,1910200,61.52000045776367,62.290000915527344,61.400001525878906,61.83000183105469,61.83000183105469,3660100,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,58.200645446777344,96427600
2019-10-15,1742.1400146484375,1776.449951171875,1740.6199951171875,1767.3800048828125,1767.3800048828125,3111700,62.220001220703125,64.48999786376953,62.220001220703125,64.29000091552734,64.29000091552734,6189700,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,58.06494140625,87360000
2019-10-16,1773.3299560546875,1786.239990234375,1770.52001953125,1777.4300537109375,1777.4300537109375,2763400,63.81999969482422,63.880001068115234,62.560001373291016,63.0,63.0,4187300,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,57.830528259277344,73903200
2019-10-17,1796.489990234375,1798.8499755859375,1782.02001953125,1787.47998046875,1787.47998046875,2647400,63.02000045776367,64.55000305175781,63.02000045776367,63.400001525878906,63.400001525878906,5565000,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,58.0550651550293,67585200
2019-10-18,1787.800048828125,1793.97998046875,1749.199951171875,1757.510009765625,1757.510009765625,3362500,63.16999816894531,63.43899917602539,59.78300094604492,60.45000076293945,60.45000076293945,7905500,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,58.333900451660156,97433600
2019-10-21,1769.6600341796875,1785.8800048828125,1765.0,1785.6600341796875,1785.6600341796875,2130400,60.70000076293945,61.47999954223633,59.83000183105469,61.150001525878906,61.150001525878906,5468700,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,59.34556198120117,87247200
2019-10-22,1788.1500244140625,1789.780029296875,1762.0,1765.72998046875,1765.72998046875,2111700,61.279998779296875,61.4900016784668,58.54999923706055,58.83000183105469,58.83000183105469,7093700,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,59.20985794067383,82293600
2019-10-23,1761.300048828125,1770.050048828125,1742.0,1762.1700439453125,1762.1700439453125,2138200,58.900001525878906,59.689998626708984,57.619998931884766,58.36000061035156,58.36000061035156,7628800,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,60.0043830871582,75828800
2019-10-24,1771.0899658203125,1788.3399658203125,1760.27001953125,1780.780029296875,1780.780029296875,4446100,59.619998931884766,61.77000045776367,59.59000015258789,61.720001220703125,61.720001220703125,7998100,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,60.10308074951172,69275200
2019-10-25,1697.550048828125,1764.2099609375,1695.0,1761.3299560546875,1761.3299560546875,9626400,61.47999954223633,63.25,61.11000061035156,62.88999938964844,62.88999938964844,5189300,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,60.84333419799805,73477200
2019-10-28,1748.06005859375,1778.699951171875,1742.5,1777.0799560546875,1777.0799560546875,3708900,62.81999969482422,63.43000030517578,61.90999984741211,62.79999923706055,62.79999923706055,7171200,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,61.452796936035156,96572800
2019-10-29,1774.81005859375,1777.0,1755.81005859375,1762.7099609375,1762.7099609375,2276900,62.79999923706055,63.617000579833984,62.380001068115234,62.40999984741211,62.40999984741211,4030900,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,60.03152847290039,142839600
2019-10-30,1760.239990234375,1782.3800048828125,1759.1199951171875,1779.989990234375,1779.989990234375,2449400,62.5099983215332,62.72999954223633,61.474998474121094,62.15999984741211,62.15999984741211,4832800,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,60.02412414550781,124522000
2019-10-31,1775.989990234375,1792.0,1771.47998046875,1776.6600341796875,1776.6600341796875,2781200,62.0,62.650001525878906,60.900001525878906,61.43000030517578,61.43000030517578,4416100,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,61.38124084472656,139162000
2019-11-01,1788.010009765625,1797.449951171875,1785.2099609375,1791.43994140625,1791.43994140625,2790400,61.56999969482422,62.81399917602539,61.459999084472656,62.599998474121094,62.599998474121094,6184900,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,63.123294830322266,151125200
2019-11-04,1801.010009765625,1815.06005859375,1801.010009765625,1804.6600341796875,1804.6600341796875,2771900,63.29999923706055,63.83000183105469,62.36000061035156,62.380001068115234,62.380001068115234,6046700,64.3324966430664,64.4625015258789,63.845001220703125,64.375,63.53782653808594,103272000
2019-11-05,1809.1600341796875,1810.25,1794.0,1801.7099609375,1801.7099609375,1885500,62.5,62.54999923706055,59.90999984741211,61.060001373291016,61.060001373291016,8552000,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,63.446533203125,79897600
2019-11-06,1801.0,1802.5,1788.5799560546875,1795.77001953125,1795.77001953125,2029800,61.33000183105469,61.93000030517578,60.577999114990234,61.34000015258789,61.34000015258789,12855600,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,63.47367477416992,75864400
2019-11-07,1803.760009765625,1805.9000244140625,1783.47998046875,1788.199951171875,1788.199951171875,2651100,61.90999984741211,66.5999984741211,60.540000915527344,64.41000366210938,64.41000366210938,25984000,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,64.20624542236328,94940400
2019-11-08,1787.8900146484375,1789.8800048828125,1774.0400390625,1785.8800048828125,1785.8800048828125,2123300,63.18000030517578,63.45100021362305,61.33000183105469,62.45000076293945,62.45000076293945,11629500,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,64.3819580078125,69986400
2019-11-11,1778.0,1780.0,1767.1300048828125,1771.6500244140625,1771.6500244140625,1946000,61.880001068115234,64.8949966430664,61.880001068115234,63.790000915527344,63.790000915527344,12711100,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,64.89179229736328,81821200
2019-11-12,1774.6600341796875,1786.219970703125,1771.9100341796875,1778.0,1778.0,2037600,63.880001068115234,63.9900016784668,60.81999969482422,61.540000915527344,61.540000915527344,11296300,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,64.83238220214844,87388800
2019-11-13,1773.3900146484375,1775.0,1747.3199462890625,1753.1099853515625,1753.1099853515625,2989500,61.29999923706055,62.13999938964844,60.849998474121094,61.5099983215332,61.5099983215332,5509200,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,65.4535903930664,102734400
2019-11-14,1751.4300537109375,1766.5899658203125,1749.56005859375,1754.5999755859375,1754.5999755859375,2264800,61.650001525878906,63.0,61.349998474121094,62.9900016784668,62.9900016784668,7406800,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,65.00069427490234,89182800
2019-11-15,1760.050048828125,1761.6800537109375,1732.8599853515625,1739.489990234375,1739.489990234375,3927600,63.20000076293945,64.72000122070312,63.099998474121094,64.69999694824219,64.69999694824219,7791800,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,65.7728500366211,100206400
2019-11-18,1738.300048828125,1753.699951171875,1722.7099609375,1752.530029296875,1752.530029296875,2839500,64.5,66.37999725341797,64.2300033569336,65.73999786376953,65.73999786376953,7409100,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,66.1044921875,86703200
2019-11-19,1756.989990234375,1760.6800537109375,1743.030029296875,1752.7900390625,1752.7900390625,2270800,65.69999694824219,66.5,65.13999938964844,66.37000274658203,66.37000274658203,6884200,66.9749984741211,67.0,66.34750366210938,66.57250213623047,65.90401458740234,76167200
2019-11-20,1749.1400146484375,1762.52001953125,1734.1199951171875,1745.530029296875,1745.530029296875,2790000,66.36000061035156,67.75,66.0199966430664,67.16999816894531,67.16999816894531,9595800,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,65.13680267333984,106234400
2019-11-21,1743.0,1746.8699951171875,1730.3599853515625,1734.7099609375,1734.7099609375,2662900,67.16999816894531,67.66999816894531,66.27999877929688,67.41999816894531,67.41999816894531,7864400,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,64.84477233886719,121395200
2019-11-22,1739.02001953125,1746.4300537109375,1731.0,1745.719970703125,1745.719970703125,2479100,67.48999786376953,68.06999969482422,67.03500366210938,67.75,67.75,5804200,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,64.78783416748047,65325200
2019-11-25,1753.25,1777.4200439453125,1753.239990234375,1773.8399658203125,1773.8399658203125,3486200,68.31999969482422,69.52999877929688,68.08999633789062,68.25,68.25,9599300,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,65.92381286621094,84020400
2019-11-26,1779.9200439453125,1797.030029296875,1778.3499755859375,1796.93994140625,1796.93994140625,3181200,69.12999725341797,69.44000244140625,67.93000030517578,68.94000244140625,68.94000244140625,9981100,66.73500061035156,66.79000091552734,65.625,66.07250213623047,65.4090347290039,105207600
2019-11-27,1801.0,1824.5,1797.31005859375,1818.510009765625,1818.510009765625,3025600,68.94000244140625,69.7300033569336,68.4000015258789,69.6500015258789,69.6500015258789,4412900,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,66.28763580322266,65235600
2019-11-29,1817.780029296875,1824.68994140625,1800.7900390625,1800.800048828125,1800.800048828125,1923400,69.33999633789062,69.5999984741211,68.94000244140625,69.12000274658203,69.12000274658203,2478400,66.6500015258789,67.0,66.4749984741211,66.8125,66.1416015625,46617600
2019-12-02,1804.4000244140625,1805.550048828125,1762.6800537109375,1781.5999755859375,1781.5999755859375,3925600,68.94999694824219,68.95999908447266,66.11000061035156,66.87999725341797,66.87999725341797,6758200,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,65.37686920166016,94487200
2019-12-03,1760.0,1772.8699951171875,1747.22998046875,1769.9599609375,1769.9599609375,3380900,65.30000305175781,67.33000183105469,64.68000030517578,67.04000091552734,67.04000091552734,4432700,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,64.21118927001953,114430400
2019-12-04,1774.010009765625,1789.0899658203125,1760.219970703125,1760.68994140625,1760.68994140625,2670100,67.47000122070312,68.43000030517578,67.19000244140625,67.77999877929688,67.77999877929688,3715100,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,64.77793884277344,67181600
2019-12-05,1763.5,1763.5,1740.0,1740.47998046875,1740.47998046875,2823800,67.58999633789062,67.88999938964844,66.66000366210938,67.13999938964844,67.13999938964844,4265000,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,65.7282943725586,74424400
2019-12-06,1751.199951171875,1754.4000244140625,1740.1300048828125,1751.5999755859375,1751.5999755859375,3117400,67.66999816894531,68.322998046875,67.61000061035156,67.9800033569336,67.9800033569336,4058400,66.87000274658203,67.75,66.82499694824219,67.67749786376953,66.9979248046875,106075600
2019-12-09,1750.6600341796875,1766.8900146484375,1745.6099853515625,1749.510009765625,1749.510009765625,2442800,67.77999877929688,68.05999755859375,66.72000122070312,67.05999755859375,67.05999755859375,4335100,67.5,67.69999694824219,66.22750091552734,66.7300033569336,66.05994415283203,128042400
2019-12-10,1747.4000244140625,1750.6700439453125,1735.0,1739.2099609375,1739.2099609375,2514300,67.30000305175781,67.43000030517578,65.41999816894531,65.83999633789062,65.83999633789062,6047200,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,66.4460220336914,90420400
2019-12-11,1741.6700439453125,1750.0,1735.7099609375,1748.719970703125,1748.719970703125,2097600,65.9000015258789,66.06999969482422,64.875,65.75,65.75,6518000,67.20249938964844,67.7750015258789,67.125,67.69249725341797,67.01276397705078,78756800
2019-12-12,1750.0,1764.0,1745.43994140625,1760.3299560546875,1760.3299560546875,3095900,65.6500015258789,66.19999694824219,65.08999633789062,65.86000061035156,65.86000061035156,4827300,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,67.18354797363281,137310400
2019-12-13,1765.0,1768.989990234375,1755.0,1760.93994140625,1760.93994140625,2745700,66.0199966430664,66.33999633789062,64.48500061035156,64.80000305175781,64.80000305175781,7047500,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,68.09677124023438,133587600
2019-12-16,1767.0,1769.5,1757.050048828125,1769.2099609375,1769.2099609375,3145200,65.0,67.30000305175781,65.0,66.52999877929688,66.52999877929688,6325600,69.25,70.19750213623047,69.24500274658203,69.96499633789062,69.26245880126953,128186000
2019-12-17,1778.010009765625,1792.0,1777.3900146484375,1790.6600341796875,1790.6600341796875,3644400,66.52999877929688,66.55000305175781,65.12000274658203,65.55000305175781,65.55000305175781,4937700,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,69.39857482910156,114158400
2019-12-18,1795.02001953125,1798.199951171875,1782.3599853515625,1784.030029296875,1784.030029296875,3351400,65.91000366210938,66.30000305175781,65.0999984741211,65.13999938964844,65.13999938964844,3992400,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,69.23274993896484,116028400
2019-12-19,1780.5,1792.989990234375,1774.06005859375,1792.280029296875,1792.280029296875,2652800,64.9000015258789,65.56999969482422,64.12000274658203,64.55000305175781,64.55000305175781,6120700,69.875,70.29499816894531,69.73750305175781,70.00499725341797,69.30204772949219,98369200
2019-12-20,1799.6199951171875,1802.969970703125,1782.449951171875,1786.5,1786.5,5150800,64.56999969482422,65.12999725341797,63.540000915527344,63.630001068115234,63.630001068115234,6258500,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,69.15850830078125,275978000
2019-12-23,1788.260009765625,1793.0,1784.510009765625,1793.0,1793.0,2136400,63.52000045776367,64.22000122070312,62.67499923706055,62.79999923706055,62.79999923706055,5402500,70.13249969482422,71.0625,70.09249877929688,71.0,70.28706359863281,98572000
2019-12-24,1793.81005859375,1795.5699462890625,1787.5799560546875,1789.2099609375,1789.2099609375,881300,62.79999923706055,64.0199966430664,62.369998931884766,63.959999084472656,63.959999084472656,3538700,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,70.3538818359375,48478800
2019-12-26,1801.010009765625,1870.4599609375,1799.5,1868.77001953125,1868.77001953125,6005400,64.08000183105469,64.91500091552734,63.72999954223633,64.02999877929688,64.02999877929688,4246100,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,71.7497329711914,93121200
2019-12-27,1882.9200439453125,1901.4000244140625,1866.010009765625,1869.800048828125,1869.800048828125,6186600,64.33000183105469,64.4000015258789,63.060001373291016,63.79999923706055,63.79999923706055,4308500,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,71.72248840332031,146266000
2019-12-30,1874.0,1884.0,1840.6199951171875,1846.8900146484375,1846.8900146484375,3674700,63.5,63.7599983215332,61.54999923706055,61.79999923706055,61.79999923706055,6501900,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,72.14817810058594,144114400
2019-12-31,1842.0,1853.260009765625,1832.22998046875,1847.8399658203125,1847.8399658203125,2506500,61.150001525878906,62.70000076293945,61.0,62.560001373291016,62.560001373291016,5339600,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,72.67533874511719,100805600
2020-01-02,1875.0,1898.010009765625,1864.1500244140625,1898.010009765625,1898.010009765625,4029000,62.9900016784668,64.05000305175781,62.95000076293945,63.83000183105469,63.83000183105469,5264700,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,74.33351135253906,135480400
2020-01-03,1864.5,1886.199951171875,1864.5,1874.969970703125,1874.969970703125,3764400,62.59000015258789,63.27000045776367,62.33000183105469,63.0,63.0,5087100,74.2874984741211,75.1449966430664,74.125,74.35749816894531,73.61083984375,146322800
2020-01-06,1860.0,1903.68994140625,1860.0,1902.8800048828125,1902.8800048828125,4061800,61.36000061035156,62.58000183105469,61.130001068115234,62.56999969482422,62.56999969482422,5905200,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,74.19739532470703,118387200
2020-01-07,1904.5,1913.8900146484375,1892.0400390625,1906.8599853515625,1906.8599853515625,4044900,64.56999969482422,65.48999786376953,63.65999984741211,64.58999633789062,64.58999633789062,10368200,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,73.84844207763672,108872000
2020-01-08,1898.0400390625,1911.0,1886.43994140625,1891.969970703125,1891.969970703125,3508000,64.55999755859375,68.0,64.1500015258789,67.5999984741211,67.5999984741211,11899200,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,75.03638458251953,132079200
2020-01-09,1909.8900146484375,1917.8199462890625,1895.800048828125,1901.050048828125,1901.050048828125,3167300,68.22000122070312,68.30999755859375,66.69999694824219,67.93000030517578,67.93000030517578,8739100,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,76.63021850585938,170108400
2020-01-10,1905.3699951171875,1906.93994140625,1880.0,1883.1600341796875,1883.1600341796875,2853700,68.45999908447266,69.51000213623047,67.88999938964844,67.98999786376953,67.98999786376953,6704900,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,76.80345916748047,140644800
2020-01-13,1891.31005859375,1898.0,1880.800048828125,1891.300048828125,1891.300048828125,2780800,68.23999786376953,69.05000305175781,67.81999969482422,68.66000366210938,68.66000366210938,9763800,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,78.44432067871094,121532000
